@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
68,'2022/08/22 14:02:40:293',1,-77.605965,57.439728,44.38575,10.381106,-14.022306,14.037491,-6.766672,-9.522801,8.842992,-11.599087,-17.172045,-17.319115,-20.258381,-2.167574,1.079545,1.099042,-0.305643,7.305113,1.812811,2.249114,0.766476,-2.585929,-1.569354,4.245603,-2.384809,3.678227,1
69,'2022/08/22 14:02:40:294',1,-74.496399,58.787113,41.800358,10.542153,-12.808518,8.397049,-4.981436,-6.236808,8.081328,-7.309441,-9.731788,-20.991684,-25.82349,-2.559244,0.867659,2.928857,3.449386,6.975945,3.172506,-3.953591,1.470003,-2.959961,-2.417393,7.5214,-0.398314,0.066351,1
70,'2022/08/22 14:02:40:305',1,-74.496399,58.787113,41.800358,10.542153,-12.808518,8.397049,-4.981436,-6.236808,8.081328,-7.309441,-9.731788,-20.991684,-25.82349,-2.559244,0.867659,2.928857,3.449386,6.975945,3.172506,-3.953591,1.470003,-2.959961,-2.417393,7.5214,-0.398314,0.066351,1
71,'2022/08/22 14:02:40:305',1,-75.821228,58.091473,37.590176,12.428128,-11.861614,15.326097,-4.415736,-6.750541,4.143494,-7.749832,-9.079009,-20.173962,-27.927223,-7.508851,6.288921,7.650768,-0.53782,2.82184,3.006814,-0.338926,3.902076,-5.560565,-3.408876,4.516798,-4.808052,3.618636,1
72,'2022/08/22 14:02:40:306',1,-75.821228,58.091473,37.590176,12.428128,-11.861614,15.326097,-4.415736,-6.750541,4.143494,-7.749832,-9.079009,-20.173962,-27.927223,-7.508851,6.288921,7.650768,-0.53782,2.82184,3.006814,-0.338926,3.902076,-5.560565,-3.408876,4.516798,-4.808052,3.618636,1
73,'2022/08/22 14:02:40:317',1,-75.821228,58.091473,37.590176,12.428128,-11.861614,15.326097,-4.415736,-6.750541,4.143494,-7.749832,-9.079009,-20.173962,-27.927223,-7.508851,6.288921,7.650768,-0.53782,2.82184,3.006814,-0.338926,3.902076,-5.560565,-3.408876,4.516798,-4.808052,3.618636,1
74,'2022/08/22 14:02:40:318',1,-69.132889,60.599026,35.026634,5.673087,-12.283658,20.355289,-10.658963,-9.529824,5.681071,-5.074462,-15.124794,-20.165846,-23.467354,1.924662,11.94857,0.316066,-0.900887,-0.835861,3.089742,3.2096,-0.70137,-8.413881,3.221298,9.269423,0.408673,4.073509,1
75,'2022/08/22 14:02:40:318',1,-69.132889,60.599026,35.026634,5.673087,-12.283658,20.355289,-10.658963,-9.529824,5.681071,-5.074462,-15.124794,-20.165846,-23.467354,1.924662,11.94857,0.316066,-0.900887,-0.835861,3.089742,3.2096,-0.70137,-8.413881,3.221298,9.269423,0.408673,4.073509,1
76,'2022/08/22 14:02:40:319',1,-69.132889,60.599026,35.026634,5.673087,-12.283658,20.355289,-10.658963,-9.529824,5.681071,-5.074462,-15.124794,-20.165846,-23.467354,1.924662,11.94857,0.316066,-0.900887,-0.835861,3.089742,3.2096,-0.70137,-8.413881,3.221298,9.269423,0.408673,4.073509,1
77,'2022/08/22 14:02:40:328',1,-70.516632,61.852032,39.406662,9.71185,-15.744212,22.004503,-6.033437,-10.70063,9.810489,-7.250815,-15.129463,-18.947613,-21.762604,-5.150782,9.071401,4.896266,-4.409217,4.248082,-0.638821,2.536562,-1.021951,-6.173902,0.394124,1.863996,2.253516,7.2751,1
78,'2022/08/22 14:02:40:329',1,-70.516632,61.852032,39.406662,9.71185,-15.744212,22.004503,-6.033437,-10.70063,9.810489,-7.250815,-15.129463,-18.947613,-21.762604,-5.150782,9.071401,4.896266,-4.409217,4.248082,-0.638821,2.536562,-1.021951,-6.173902,0.394124,1.863996,2.253516,7.2751,1
79,'2022/08/22 14:02:40:330',1,-70.516632,61.852032,39.406662,9.71185,-15.744212,22.004503,-6.033437,-10.70063,9.810489,-7.250815,-15.129463,-18.947613,-21.762604,-5.150782,9.071401,4.896266,-4.409217,4.248082,-0.638821,2.536562,-1.021951,-6.173902,0.394124,1.863996,2.253516,7.2751,1
80,'2022/08/22 14:02:40:340',1,-70.516632,61.852032,39.406662,9.71185,-15.744212,22.004503,-6.033437,-10.70063,9.810489,-7.250815,-15.129463,-18.947613,-21.762604,-5.150782,9.071401,4.896266,-4.409217,4.248082,-0.638821,2.536562,-1.021951,-6.173902,0.394124,1.863996,2.253516,7.2751,1
81,'2022/08/22 14:02:40:340',1,-71.331009,52.848782,44.645248,12.587031,-16.131233,17.646299,-15.925704,-3.5081,3.855869,-8.792199,-6.138349,-26.728243,-23.229456,-4.369026,5.064083,10.767084,-2.23833,3.737527,3.288054,3.530767,4.130512,-4.582052,-1.096851,5.003387,3.410882,1.717708,1
82,'2022/08/22 14:02:40:341',1,-71.331009,52.848782,44.645248,12.587031,-16.131233,17.646299,-15.925704,-3.5081,3.855869,-8.792199,-6.138349,-26.728243,-23.229456,-4.369026,5.064083,10.767084,-2.23833,3.737527,3.288054,3.530767,4.130512,-4.582052,-1.096851,5.003387,3.410882,1.717708,1
83,'2022/08/22 14:02:40:351',1,-71.331009,52.848782,44.645248,12.587031,-16.131233,17.646299,-15.925704,-3.5081,3.855869,-8.792199,-6.138349,-26.728243,-23.229456,-4.369026,5.064083,10.767084,-2.23833,3.737527,3.288054,3.530767,4.130512,-4.582052,-1.096851,5.003387,3.410882,1.717708,1
84,'2022/08/22 14:02:40:352',1,-70.806824,54.680534,41.61161,12.08567,-16.460043,17.597607,-11.971144,0.862967,5.525789,-4.424223,-10.305995,-25.393703,-19.191805,-12.113745,3.63301,7.108877,-5.044373,9.559997,4.600617,3.550749,4.622265,-6.949152,-0.155835,5.099773,2.056583,0.683675,1
85,'2022/08/22 14:02:40:352',1,-70.806824,54.680534,41.61161,12.08567,-16.460043,17.597607,-11.971144,0.862967,5.525789,-4.424223,-10.305995,-25.393703,-19.191805,-12.113745,3.63301,7.108877,-5.044373,9.559997,4.600617,3.550749,4.622265,-6.949152,-0.155835,5.099773,2.056583,0.683675,1
86,'2022/08/22 14:02:40:364',1,-70.806824,54.680534,41.61161,12.08567,-16.460043,17.597607,-11.971144,0.862967,5.525789,-4.424223,-10.305995,-25.393703,-19.191805,-12.113745,3.63301,7.108877,-5.044373,9.559997,4.600617,3.550749,4.622265,-6.949152,-0.155835,5.099773,2.056583,0.683675,1
87,'2022/08/22 14:02:40:364',1,-78.929253,54.736641,45.874493,10.084388,-7.455567,12.553899,-9.522248,-1.546142,2.763809,-9.314671,-9.613623,-19.58263,-26.45005,-9.951677,6.137711,6.607817,0.304104,8.235372,-3.188562,3.466468,4.89315,-4.667811,1.935548,9.460546,2.443664,2.881738,1
88,'2022/08/22 14:02:40:365',1,-78.929253,54.736641,45.874493,10.084388,-7.455567,12.553899,-9.522248,-1.546142,2.763809,-9.314671,-9.613623,-19.58263,-26.45005,-9.951677,6.137711,6.607817,0.304104,8.235372,-3.188562,3.466468,4.89315,-4.667811,1.935548,9.460546,2.443664,2.881738,1
89,'2022/08/22 14:02:40:375',1,-78.929253,54.736641,45.874493,10.084388,-7.455567,12.553899,-9.522248,-1.546142,2.763809,-9.314671,-9.613623,-19.58263,-26.45005,-9.951677,6.137711,6.607817,0.304104,8.235372,-3.188562,3.466468,4.89315,-4.667811,1.935548,9.460546,2.443664,2.881738,1
90,'2022/08/22 14:02:40:375',1,-77.766426,49.821583,48.442383,16.588596,-11.099323,9.726881,-10.399098,2.750855,4.146443,-6.511583,-14.187456,-23.703749,-21.646618,-10.988259,7.274394,4.961236,-1.014428,11.310506,3.537987,1.672741,3.416981,-10.613262,-0.147624,10.55289,5.571884,4.909386,1
91,'2022/08/22 14:02:40:375',1,-77.766426,49.821583,48.442383,16.588596,-11.099323,9.726881,-10.399098,2.750855,4.146443,-6.511583,-14.187456,-23.703749,-21.646618,-10.988259,7.274394,4.961236,-1.014428,11.310506,3.537987,1.672741,3.416981,-10.613262,-0.147624,10.55289,5.571884,4.909386,1
92,'2022/08/22 14:02:40:386',1,-77.766426,49.821583,48.442383,16.588596,-11.099323,9.726881,-10.399098,2.750855,4.146443,-6.511583,-14.187456,-23.703749,-21.646618,-10.988259,7.274394,4.961236,-1.014428,11.310506,3.537987,1.672741,3.416981,-10.613262,-0.147624,10.55289,5.571884,4.909386,1
93,'2022/08/22 14:02:40:387',1,-77.036446,53.207661,43.466938,17.517908,-16.425444,16.225443,-12.268291,-0.684432,13.180737,-13.487638,-11.256092,-22.024969,-23.210217,-8.834062,3.530134,7.796263,2.286328,3.146701,1.055653,4.110715,2.157828,-2.857632,3.646451,3.123211,5.134139,2.714256,1
94,'2022/08/22 14:02:40:398',1,-77.036446,53.207661,43.466938,17.517908,-16.425444,16.225443,-12.268291,-0.684432,13.180737,-13.487638,-11.256092,-22.024969,-23.210217,-8.834062,3.530134,7.796263,2.286328,3.146701,1.055653,4.110715,2.157828,-2.857632,3.646451,3.123211,5.134139,2.714256,1
95,'2022/08/22 14:02:40:400',1,-86.007996,54.396393,46.822548,14.584432,-9.2743,14.182998,-6.837371,0.981931,4.858826,-12.014413,-12.486519,-21.741034,-19.922192,-10.996262,3.34359,7.533227,-1.908502,8.474311,1.526421,5.947573,2.816647,-2.647894,1.005175,-0.571185,3.149861,5.849678,1
96,'2022/08/22 14:02:40:401',1,-86.007996,54.396393,46.822548,14.584432,-9.2743,14.182998,-6.837371,0.981931,4.858826,-12.014413,-12.486519,-21.741034,-19.922192,-10.996262,3.34359,7.533227,-1.908502,8.474311,1.526421,5.947573,2.816647,-2.647894,1.005175,-0.571185,3.149861,5.849678,1
97,'2022/08/22 14:02:40:410',1,-86.007996,54.396393,46.822548,14.584432,-9.2743,14.182998,-6.837371,0.981931,4.858826,-12.014413,-12.486519,-21.741034,-19.922192,-10.996262,3.34359,7.533227,-1.908502,8.474311,1.526421,5.947573,2.816647,-2.647894,1.005175,-0.571185,3.149861,5.849678,1
98,'2022/08/22 14:02:40:421',1,-87.363586,56.757469,49.387302,21.488733,-12.221269,10.230202,-16.490253,-6.615067,2.887201,-5.136861,-7.644088,-18.681257,-18.571768,-8.835938,5.558256,7.816694,-1.072803,8.761424,-1.332436,4.229753,3.548409,-4.402002,-2.52027,4.214934,6.109489,-0.38971,1
99,'2022/08/22 14:02:40:433',1,-87.363586,56.757469,49.387302,21.488733,-12.221269,10.230202,-16.490253,-6.615067,2.887201,-5.136861,-7.644088,-18.681257,-18.571768,-8.835938,5.558256,7.816694,-1.072803,8.761424,-1.332436,4.229753,3.548409,-4.402002,-2.52027,4.214934,6.109489,-0.38971,1
100,'2022/08/22 14:02:40:434',1,-94.944641,50.40649,43.431595,15.443436,-9.480574,11.667043,-9.306488,-3.055232,2.5357,-10.481213,-10.589581,-20.910511,-19.052166,-8.240069,1.858594,10.741552,0.862836,9.427382,4.498921,-0.338618,2.080285,-2.618577,-5.017175,6.534776,1.531618,0.352139,1
101,'2022/08/22 14:02:40:434',1,-94.944641,50.40649,43.431595,15.443436,-9.480574,11.667043,-9.306488,-3.055232,2.5357,-10.481213,-10.589581,-20.910511,-19.052166,-8.240069,1.858594,10.741552,0.862836,9.427382,4.498921,-0.338618,2.080285,-2.618577,-5.017175,6.534776,1.531618,0.352139,1
102,'2022/08/22 14:02:40:435',1,-94.944641,50.40649,43.431595,15.443436,-9.480574,11.667043,-9.306488,-3.055232,2.5357,-10.481213,-10.589581,-20.910511,-19.052166,-8.240069,1.858594,10.741552,0.862836,9.427382,4.498921,-0.338618,2.080285,-2.618577,-5.017175,6.534776,1.531618,0.352139,1
103,'2022/08/22 14:02:40:444',1,-94.944641,50.40649,43.431595,15.443436,-9.480574,11.667043,-9.306488,-3.055232,2.5357,-10.481213,-10.589581,-20.910511,-19.052166,-8.240069,1.858594,10.741552,0.862836,9.427382,4.498921,-0.338618,2.080285,-2.618577,-5.017175,6.534776,1.531618,0.352139,1
104,'2022/08/22 14:02:40:445',1,-97.682449,44.977852,41.432808,18.760439,-14.363563,16.654314,-11.902809,-4.378613,7.349957,-16.746428,-7.469394,-22.491566,-21.309381,-4.564852,-3.831422,12.599124,3.64043,10.688014,8.23846,2.608758,5.405604,-1.966612,-0.9013,8.97297,2.310863,-0.438465,1
105,'2022/08/22 14:02:40:456',1,-97.682449,44.977852,41.432808,18.760439,-14.363563,16.654314,-11.902809,-4.378613,7.349957,-16.746428,-7.469394,-22.491566,-21.309381,-4.564852,-3.831422,12.599124,3.64043,10.688014,8.23846,2.608758,5.405604,-1.966612,-0.9013,8.97297,2.310863,-0.438465,1
106,'2022/08/22 14:02:40:456',1,-93.916,49.765339,48.903831,21.992313,-10.737699,16.973921,-8.663507,-2.646173,8.712204,-8.656192,-11.227914,-24.810457,-23.471968,-11.71594,-0.143384,7.676577,-3.073867,15.899458,3.123964,2.82176,4.750175,-2.414849,-0.759509,5.401714,3.435773,-0.352752,1
107,'2022/08/22 14:02:40:468',1,-93.916,49.765339,48.903831,21.992313,-10.737699,16.973921,-8.663507,-2.646173,8.712204,-8.656192,-11.227914,-24.810457,-23.471968,-11.71594,-0.143384,7.676577,-3.073867,15.899458,3.123964,2.82176,4.750175,-2.414849,-0.759509,5.401714,3.435773,-0.352752,1
108,'2022/08/22 14:02:40:480',1,-94.686089,54.5359,48.06522,21.005638,-8.922027,12.239557,-7.750411,-2.780727,8.764333,-2.62278,-11.287252,-24.371317,-23.661886,-15.283282,-4.438195,9.289154,4.872347,12.988342,2.099759,1.092216,4.612249,-2.558848,-4.750765,1.038496,4.648247,-0.275161,1
109,'2022/08/22 14:02:40:595',1,-85.942978,49.724289,23.585077,8.992104,-1.708978,5.310135,-12.172409,-7.471362,0.430195,1.064832,0.336148,-12.892592,-15.738719,-9.809939,1.716256,11.822599,2.192165,5.644308,3.699929,13.14422,0.521876,-9.709392,1.502544,6.813088,3.761012,2.787232,1
110,'2022/08/22 14:02:40:596',1,-90.988014,50.342064,29.613558,23.017565,5.127665,10.414347,-7.129378,-8.784829,-2.438747,0.894536,0.561208,-11.360085,-12.60008,-6.275615,-2.76531,6.661823,-1.642,3.328352,3.362115,9.566217,-7.815549,-9.276124,1.164633,3.631151,4.940514,1.521257,1
111,'2022/08/22 14:02:40:665',1,-84.868294,44.724052,26.684015,19.240538,5.886343,8.324886,-9.263548,-4.86666,-1.764333,-6.222013,1.031734,-8.092896,-11.615209,-11.391698,3.612702,17.007633,-7.66258,5.180691,-0.966554,6.644456,-1.82869,-7.738999,1.610648,4.997795,2.599045,-0.284207,1
112,'2022/08/22 14:02:40:665',1,-68.78437,60.869457,17.56847,21.133511,9.517577,9.994147,-6.631491,-7.000371,-2.886414,-4.084227,5.270518,-13.95136,-9.786689,-9.759163,-9.063551,5.115856,-4.136345,5.700023,-1.503911,-2.203132,-2.247231,-8.317481,-0.340225,-2.296051,0.754228,4.815042,1
113,'2022/08/22 14:02:40:676',1,-68.78437,60.869457,17.56847,21.133511,9.517577,9.994147,-6.631491,-7.000371,-2.886414,-4.084227,5.270518,-13.95136,-9.786689,-9.759163,-9.063551,5.115856,-4.136345,5.700023,-1.503911,-2.203132,-2.247231,-8.317481,-0.340225,-2.296051,0.754228,4.815042,1
114,'2022/08/22 14:02:40:711',1,-90.409111,55.792248,25.188744,10.870747,1.496603,14.419157,-0.754054,1.790325,1.327791,-9.234756,-8.1859,-15.931039,-9.649419,-11.343016,-4.945459,5.146822,-7.092883,3.619134,4.168455,10.183517,-3.763479,-8.662441,-3.262821,3.583303,4.835073,2.453496,1
115,'2022/08/22 14:02:40:735',1,-97.183929,51.074402,32.941547,10.546827,3.381203,10.838778,-3.422128,-2.52316,5.819191,1.619718,6.242408,-18.814575,-25.330097,-15.07704,-5.366841,16.822495,-1.473982,6.090566,1.309623,14.285415,-2.954906,-9.789212,-2.555619,7.551474,-1.267328,6.400248,1
116,'2022/08/22 14:02:41:083',1,-138.044159,42.119579,22.536077,21.153345,27.604473,16.500753,3.840065,-3.88063,-0.810298,-1.629484,-7.198594,-12.375433,-16.706057,-12.136513,0.892104,8.126097,-6.137221,-4.927478,-0.747222,10.776803,-5.183112,-13.128329,-2.724624,5.621333,0.977651,1.358591,1
117,'2022/08/22 14:02:41:084',1,-138.044159,42.119579,22.536077,21.153345,27.604473,16.500753,3.840065,-3.88063,-0.810298,-1.629484,-7.198594,-12.375433,-16.706057,-12.136513,0.892104,8.126097,-6.137221,-4.927478,-0.747222,10.776803,-5.183112,-13.128329,-2.724624,5.621333,0.977651,1.358591,1
118,'2022/08/22 14:02:42:047',1,-141.845215,53.45174,27.34551,17.340733,8.46187,22.748829,-7.327547,2.994284,7.282335,5.38767,-14.241436,-27.356974,-18.812428,-17.335993,-3.453157,5.128465,-1.39147,10.870344,-0.78822,2.942071,-0.866035,-13.21953,3.162704,4.897141,5.561953,4.820383,1
119,'2022/08/22 14:02:42:070',1,-118.110863,53.944904,28.611387,20.871967,4.408517,25.923548,-16.272018,5.341627,19.537577,-0.650834,-10.626755,-34.722404,-9.529698,-11.415809,-7.939879,12.622506,-3.485323,13.254074,-6.332859,-10.417605,-2.516981,-7.523061,3.147257,2.868481,3.659046,9.678834,1
120,'2022/08/22 14:02:42:070',1,-118.110863,53.944904,28.611387,20.871967,4.408517,25.923548,-16.272018,5.341627,19.537577,-0.650834,-10.626755,-34.722404,-9.529698,-11.415809,-7.939879,12.622506,-3.485323,13.254074,-6.332859,-10.417605,-2.516981,-7.523061,3.147257,2.868481,3.659046,9.678834,1
121,'2022/08/22 14:02:42:071',1,-118.110863,53.944904,28.611387,20.871967,4.408517,25.923548,-16.272018,5.341627,19.537577,-0.650834,-10.626755,-34.722404,-9.529698,-11.415809,-7.939879,12.622506,-3.485323,13.254074,-6.332859,-10.417605,-2.516981,-7.523061,3.147257,2.868481,3.659046,9.678834,1
122,'2022/08/22 14:02:42:071',1,-118.110863,53.944904,28.611387,20.871967,4.408517,25.923548,-16.272018,5.341627,19.537577,-0.650834,-10.626755,-34.722404,-9.529698,-11.415809,-7.939879,12.622506,-3.485323,13.254074,-6.332859,-10.417605,-2.516981,-7.523061,3.147257,2.868481,3.659046,9.678834,1
123,'2022/08/22 14:02:42:082',1,-118.110863,53.944904,28.611387,20.871967,4.408517,25.923548,-16.272018,5.341627,19.537577,-0.650834,-10.626755,-34.722404,-9.529698,-11.415809,-7.939879,12.622506,-3.485323,13.254074,-6.332859,-10.417605,-2.516981,-7.523061,3.147257,2.868481,3.659046,9.678834,1
124,'2022/08/22 14:02:42:093',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
125,'2022/08/22 14:02:42:093',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
126,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
127,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
128,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
129,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
130,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
131,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
132,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
133,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
134,'2022/08/22 14:02:42:094',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
135,'2022/08/22 14:02:42:105',1,-77.913445,60.438164,29.887026,11.47313,-15.682651,30.488615,-24.156334,7.231016,19.976681,-3.29266,-5.545743,-36.042732,-12.364882,-8.020611,-3.189389,11.885401,-4.717461,8.250857,-5.279634,-1.570433,-0.974361,-3.386774,-1.336497,1.003984,4.466485,2.811447,1
136,'2022/08/22 14:02:42:105',1,-66.337471,49.109142,29.663063,12.888261,-21.975498,37.439137,-32.782997,-3.053888,8.963096,-11.903964,-3.802781,-33.243851,-13.351278,0.147875,-9.240363,15.429,-4.549888,-0.480632,1.947104,-6.041598,-3.606703,-9.656217,-5.201616,2.317546,2.960344,1.781572,1
137,'2022/08/22 14:02:42:106',1,-66.337471,49.109142,29.663063,12.888261,-21.975498,37.439137,-32.782997,-3.053888,8.963096,-11.903964,-3.802781,-33.243851,-13.351278,0.147875,-9.240363,15.429,-4.549888,-0.480632,1.947104,-6.041598,-3.606703,-9.656217,-5.201616,2.317546,2.960344,1.781572,1
138,'2022/08/22 14:02:42:116',1,-67.866074,61.470596,36.209888,9.468203,-23.511332,33.697372,-15.525974,6.755098,11.42473,-6.868437,-6.183448,-31.91794,-12.651956,-2.593526,-3.311736,12.48558,-2.909857,2.924377,-1.634625,0.739005,1.515579,-2.610312,-3.130448,5.797578,1.889101,-1.561913,1
139,'2022/08/22 14:02:42:128',1,-67.866074,61.470596,36.209888,9.468203,-23.511332,33.697372,-15.525974,6.755098,11.42473,-6.868437,-6.183448,-31.91794,-12.651956,-2.593526,-3.311736,12.48558,-2.909857,2.924377,-1.634625,0.739005,1.515579,-2.610312,-3.130448,5.797578,1.889101,-1.561913,1
140,'2022/08/22 14:02:42:128',1,-58.467529,46.420235,27.167547,6.456168,-21.244436,37.669254,-28.063925,-1.788372,5.702088,-16.387114,-11.307859,-32.718185,-8.700298,4.276961,-3.382932,6.412892,3.289954,4.657498,-2.706045,-5.337439,-4.119193,-1.729849,-7.499496,1.881497,-1.919829,-1.253896,1
141,'2022/08/22 14:02:42:128',1,-58.467529,46.420235,27.167547,6.456168,-21.244436,37.669254,-28.063925,-1.788372,5.702088,-16.387114,-11.307859,-32.718185,-8.700298,4.276961,-3.382932,6.412892,3.289954,4.657498,-2.706045,-5.337439,-4.119193,-1.729849,-7.499496,1.881497,-1.919829,-1.253896,1
142,'2022/08/22 14:02:42:128',1,-58.467529,46.420235,27.167547,6.456168,-21.244436,37.669254,-28.063925,-1.788372,5.702088,-16.387114,-11.307859,-32.718185,-8.700298,4.276961,-3.382932,6.412892,3.289954,4.657498,-2.706045,-5.337439,-4.119193,-1.729849,-7.499496,1.881497,-1.919829,-1.253896,1
143,'2022/08/22 14:02:42:139',1,-58.467529,46.420235,27.167547,6.456168,-21.244436,37.669254,-28.063925,-1.788372,5.702088,-16.387114,-11.307859,-32.718185,-8.700298,4.276961,-3.382932,6.412892,3.289954,4.657498,-2.706045,-5.337439,-4.119193,-1.729849,-7.499496,1.881497,-1.919829,-1.253896,1
144,'2022/08/22 14:02:42:140',1,-55.135677,56.708874,28.503773,-0.336913,-16.911251,41.841354,-15.237227,7.166718,6.465254,-14.197097,-7.05836,-32.803509,-8.817741,0.689705,2.15717,7.153089,-0.709532,-0.555755,-1.662805,-0.542255,-1.436162,-3.0942,0.184932,6.611826,0.969629,-1.241061,1
145,'2022/08/22 14:02:42:151',1,-46.138344,44.679195,17.415428,1.885625,-15.168846,38.790558,-26.315889,0.913579,5.748725,-13.520374,-15.126945,-36.597054,-1.277636,6.664271,1.514357,3.776139,-0.924194,3.753668,-1.61738,-2.681929,0.227542,-3.111097,-5.183542,3.136456,-1.855821,-2.145987,1
146,'2022/08/22 14:02:42:152',1,-46.138344,44.679195,17.415428,1.885625,-15.168846,38.790558,-26.315889,0.913579,5.748725,-13.520374,-15.126945,-36.597054,-1.277636,6.664271,1.514357,3.776139,-0.924194,3.753668,-1.61738,-2.681929,0.227542,-3.111097,-5.183542,3.136456,-1.855821,-2.145987,1
147,'2022/08/22 14:02:42:153',1,-46.138344,44.679195,17.415428,1.885625,-15.168846,38.790558,-26.315889,0.913579,5.748725,-13.520374,-15.126945,-36.597054,-1.277636,6.664271,1.514357,3.776139,-0.924194,3.753668,-1.61738,-2.681929,0.227542,-3.111097,-5.183542,3.136456,-1.855821,-2.145987,1
148,'2022/08/22 14:02:42:163',1,-51.700409,49.134964,24.463619,5.582325,-18.486061,43.549519,-10.659642,5.794873,2.945501,-15.805025,-14.304227,-30.418854,-2.3918,5.243351,-2.310077,-1.394854,1.117495,2.194312,-4.295352,-2.023626,-0.710319,0.24757,-0.101116,5.686908,1.445688,4.16217,1
149,'2022/08/22 14:02:42:163',1,-51.700409,49.134964,24.463619,5.582325,-18.486061,43.549519,-10.659642,5.794873,2.945501,-15.805025,-14.304227,-30.418854,-2.3918,5.243351,-2.310077,-1.394854,1.117495,2.194312,-4.295352,-2.023626,-0.710319,0.24757,-0.101116,5.686908,1.445688,4.16217,1
